80

Culture: es-ES 
Date: 24/06/2020 13:33:51.84976

ENLIGHT Version: 1.10.2.0

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: SM125
Mux Level: No Switch
HW Acquisition Rate: 5 Hz
Wavelength Tracking: 400 pm / acquistion
Normalized: True

IP Address: 192.168.1.123
      Port: 50000

IDN: sm125 1.2
Image ID: 1.0
S/N: SIA85T

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -55,00 dB
	Rel. Thresh.: -11,00 dB
	Width Level: 3,00 dB
	Width: 0,10 nm
	Detect Valley: False

CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50,00 dB
	Rel. Thresh.: -8,00 dB
	Width Level: 3,00 dB
	Width: 0,07 nm
	Detect Valley: False

CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50,00 dB
	Rel. Thresh.: -8,00 dB
	Width Level: 3,00 dB
	Width: 0,10 nm
	Detect Valley: False

CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Threshold: -50,00 dB
	Rel. Thresh.: -8,00 dB
	Width Level: 3,00 dB
	Width: 0,10 nm
	Detect Valley: False

A1 (NA, Temperature): "-23.957494525641582*FBG_A1^3+109259.25451216094*FBG_A1^2+-166093829.58565986*FBG_A1+84164160209.02133", Range (-26,038, 54,273), Limits (NA, NA), Constants ( St=10,000 ), Description: ""
A2 (NA, Temperature): "-18.899027999681454*FBG_A2^3+86353.86413081491*FBG_A2^2+-131523220.70053504*FBG_A2+66773085628.16404", Range (-25,833, 62,251), Limits (NA, NA), Constants ( St=9,900 ), Description: ""
A3 (NA, Temperature): "-6.484618799483291*FBG_A3^3+29668.80165579332*FBG_A3^2+-45247325.90361204*FBG_A3+23001872137.844048", Range (-37,039, 77,302), Limits (NA, NA), Constants ( St=9,900 ), Description: ""
A4 (NA, Temperature): "20.411235981165895*FBG_A4^3+-93676.1684579524*FBG_A4^2+143307187.43011534*FBG_A4+-73077867300.21503", Range (-45,138, 181,076), Limits (NA, NA), Constants ( St=9,800 ), Description: ""
A5 (NA, Temperature): "9.156827831383353*FBG_A5^3+-42119.78507515272*FBG_A5^2+64581269.90732324*FBG_A5+-33007022561.609653", Range (-58,157, 135,202), Limits (NA, NA), Constants ( St=9,700 ), Description: ""
A6 (NA, Temperature): "11.163753071448287*FBG_A6^3+-51448.20706081547*FBG_A6^2+79033186.60087448*FBG_A6+-40469511915.12558", Range (-63,290, 131,504), Limits (NA, NA), Constants ( St=10,000 ), Description: ""
A7 (NA, Temperature): "27.445225474476263*FBG_A7^3+-126686.16215731142*FBG_A7^2+194926339.76877433*FBG_A7+-99974869817.4601", Range (-74,303, 176,754), Limits (NA, NA), Constants ( St=9,100 ), Description: ""
A8 (NA, Temperature): "27.45356183699748*FBG_A8^3+-126968.25630707123*FBG_A8^2+195735943.28251788*FBG_A8+-100583091821.90262", Range (-76,981, 178,838), Limits (NA, NA), Constants ( St=8,900 ), Description: ""

FBG_A1 (FBG): #Avg = 1, Alpha = 0,00, Range (1520,379, 1522,303), Distance = 0 m
FBG_A2 (FBG): #Avg = 1, Alpha = 0,00, Range (1523,303, 1525,168), Distance = 0 m
FBG_A3 (FBG): #Avg = 1, Alpha = 0,00, Range (1526,168, 1528,047), Distance = 0 m
FBG_A4 (FBG): #Avg = 1, Alpha = 0,00, Range (1529,047, 1530,967), Distance = 0 m
FBG_A5 (FBG): #Avg = 1, Alpha = 0,00, Range (1531,967, 1533,908), Distance = 0 m
FBG_A6 (FBG): #Avg = 1, Alpha = 0,00, Range (1534,908, 1536,841), Distance = 0 m
FBG_A7 (FBG): #Avg = 1, Alpha = 0,00, Range (1537,841, 1539,782), Distance = 0 m
FBG_A8 (FBG): #Avg = 1, Alpha = 0,00, Range (1540,782, 1542,749), Distance = 0 m

Timestamp	A1	A2	A3	A4	A5	A6	A7	A8	FBG_A1 (nm)	Level (db)	FBG_A2 (nm)	Level (db)	FBG_A3 (nm)	Level (db)	FBG_A4 (nm)	Level (db)	FBG_A5 (nm)	Level (db)	FBG_A6 (nm)	Level (db)	FBG_A7 (nm)	Level (db)	FBG_A8 (nm)	Level (db)
24/06/2020 13:33:55.81976	-4,504	-4,382	-4,457	-4,530	-4,468	-4,572	-4,591	-4,701	1520,56790	-28,24	1523,49314	-27,96	1526,45091	-28,78	1529,38828	-29,95	1532,41186	-30,17	1535,38488	-30,14	1538,38685	-29,53	1541,34382	-29,78
24/06/2020 13:33:56.01976	-4,501	-4,480	-4,462	-4,370	-4,687	-4,600	-4,490	-4,636	1520,56793	-28,26	1523,49225	-28,06	1526,45087	-28,93	1529,38977	-29,79	1532,40984	-30,14	1535,38462	-29,91	1538,38780	-29,61	1541,34444	-29,95
24/06/2020 13:33:56.21976	-4,378	-4,475	-4,677	-4,317	-4,553	-4,462	-4,566	-4,856	1520,56905	-28,23	1523,49229	-27,91	1526,44888	-28,89	1529,39027	-29,75	1532,41107	-30,27	1535,38591	-30,11	1538,38708	-29,47	1541,34239	-29,92
24/06/2020 13:33:56.41976	-4,406	-4,476	-4,277	-4,504	-4,496	-4,646	-4,662	-4,550	1520,56879	-28,11	1523,49228	-28,02	1526,45258	-28,87	1529,38853	-29,83	1532,41160	-30,27	1535,38419	-30,08	1538,38619	-29,62	1541,34523	-29,65
24/06/2020 13:33:56.61976	-4,386	-4,240	-4,314	-4,510	-4,371	-4,612	-4,680	-4,593	1520,56897	-28,22	1523,49444	-28,03	1526,45223	-28,89	1529,38848	-30,00	1532,41275	-30,01	1535,38451	-30,09	1538,38602	-29,72	1541,34483	-29,80
24/06/2020 13:33:56.81976	-4,413	-4,398	-4,368	-4,450	-4,418	-4,577	-4,537	-4,603	1520,56873	-28,19	1523,49300	-27,73	1526,45174	-28,61	1529,38903	-29,83	1532,41232	-30,15	1535,38483	-30,13	1538,38735	-29,67	1541,34474	-29,85
24/06/2020 13:33:57.01976	-4,252	-4,274	-4,371	-4,543	-4,542	-4,622	-4,599	-4,598	1520,57019	-28,31	1523,49413	-28,14	1526,45170	-28,91	1529,38817	-29,92	1532,41117	-30,24	1535,38442	-29,89	1538,38678	-29,62	1541,34478	-30,00
24/06/2020 13:33:57.21976	-4,319	-4,351	-4,444	-4,481	-4,488	-4,571	-4,591	-4,615	1520,56958	-28,33	1523,49343	-28,06	1526,45104	-28,74	1529,38874	-29,85	1532,41167	-30,15	1535,38489	-30,14	1538,38685	-29,45	1541,34463	-29,82
24/06/2020 13:33:57.41976	-4,311	-4,421	-4,471	-4,467	-4,425	-4,488	-4,531	-4,621	1520,56966	-28,25	1523,49278	-28,08	1526,45078	-28,90	1529,38887	-29,69	1532,41225	-30,23	1535,38566	-30,02	1538,38741	-29,59	1541,34457	-29,99
24/06/2020 13:33:57.61976	-4,342	-4,317	-4,485	-4,523	-4,512	-4,598	-4,690	-4,822	1520,56938	-28,25	1523,49374	-27,99	1526,45065	-28,74	1529,38835	-29,89	1532,41145	-30,08	1535,38465	-30,07	1538,38593	-29,44	1541,34270	-29,88
24/06/2020 13:33:57.81976	-4,293	-4,349	-4,392	-4,484	-4,525	-4,595	-4,723	-4,723	1520,56983	-28,25	1523,49344	-27,91	1526,45152	-28,75	1529,38872	-29,99	1532,41133	-30,22	1535,38467	-30,11	1538,38562	-29,73	1541,34363	-29,76
24/06/2020 13:33:58.01976	-4,289	-4,257	-4,423	-4,490	-4,580	-4,531	-4,619	-4,699	1520,56986	-28,35	1523,49429	-27,98	1526,45123	-28,86	1529,38866	-29,81	1532,41082	-30,19	1535,38526	-29,86	1538,38659	-29,55	1541,34385	-29,92
24/06/2020 13:33:58.21976	-4,420	-4,439	-4,358	-4,522	-4,559	-4,668	-4,510	-4,595	1520,56867	-28,27	1523,49262	-28,04	1526,45182	-28,92	1529,38836	-29,69	1532,41101	-30,30	1535,38400	-29,87	1538,38761	-29,49	1541,34481	-30,04
24/06/2020 13:33:58.41976	-4,523	-4,286	-4,479	-4,541	-4,572	-4,679	-4,640	-4,574	1520,56773	-28,43	1523,49402	-27,95	1526,45071	-28,95	1529,38818	-29,79	1532,41089	-30,16	1535,38389	-29,90	1538,38640	-29,61	1541,34501	-29,91
24/06/2020 13:33:58.61976	-4,418	-4,454	-4,413	-4,430	-4,688	-4,704	-4,561	-4,544	1520,56869	-28,34	1523,49249	-27,86	1526,45132	-28,88	1529,38921	-29,68	1532,40983	-30,12	1535,38366	-29,85	1538,38713	-29,68	1541,34529	-29,94
24/06/2020 13:33:58.81976	-4,273	-4,338	-4,479	-4,332	-4,646	-4,545	-4,620	-4,614	1520,57001	-28,40	1523,49354	-27,87	1526,45071	-28,92	1529,39012	-29,68	1532,41021	-30,20	1535,38513	-29,97	1538,38659	-29,62	1541,34463	-29,98
24/06/2020 13:33:59.01976	-4,446	-4,378	-4,517	-4,651	-4,503	-4,528	-4,678	-4,797	1520,56843	-28,26	1523,49318	-27,83	1526,45036	-28,79	1529,38716	-29,82	1532,41153	-30,14	1535,38529	-30,11	1538,38604	-29,49	1541,34293	-29,83
24/06/2020 13:33:59.21976	-4,379	-4,349	-4,324	-4,466	-4,487	-4,595	-4,672	-4,742	1520,56904	-28,04	1523,49345	-28,23	1526,45215	-29,02	1529,38889	-29,87	1532,41168	-30,17	1535,38467	-30,08	1538,38609	-29,68	1541,34345	-29,72
24/06/2020 13:33:59.41976	-4,414	-4,401	-4,513	-4,498	-4,447	-4,675	-4,589	-4,796	1520,56872	-28,12	1523,49297	-28,09	1526,45040	-28,78	1529,38859	-29,95	1532,41205	-30,12	1535,38393	-30,04	1538,38687	-29,67	1541,34295	-29,80
24/06/2020 13:33:59.61976	-4,523	-4,474	-4,433	-4,494	-4,516	-4,581	-4,701	-4,806	1520,56773	-28,33	1523,49230	-28,00	1526,45113	-28,78	1529,38862	-29,92	1532,41142	-30,30	1535,38480	-30,10	1538,38583	-29,54	1541,34285	-29,91
24/06/2020 13:33:59.81976	-4,478	-4,414	-4,396	-4,544	-4,522	-4,650	-4,767	-4,767	1520,56814	-28,20	1523,49285	-27,93	1526,45148	-28,61	1529,38816	-29,90	1532,41136	-30,23	1535,38416	-30,05	1538,38521	-29,49	1541,34321	-29,83
24/06/2020 13:34:00.01976	-4,177	-4,424	-4,396	-4,413	-4,505	-4,672	-4,660	-4,746	1520,57089	-28,33	1523,49275	-28,13	1526,45147	-28,89	1529,38938	-29,83	1532,41151	-30,23	1535,38395	-29,93	1538,38621	-29,62	1541,34341	-29,99
24/06/2020 13:34:00.21976	-4,375	-4,295	-4,527	-4,476	-4,584	-4,679	-4,773	-4,759	1520,56907	-28,36	1523,49394	-28,11	1526,45026	-28,87	1529,38879	-29,80	1532,41079	-30,16	1535,38389	-29,89	1538,38516	-29,59	1541,34329	-30,04
24/06/2020 13:34:00.41976	-4,187	-4,437	-4,306	-4,572	-4,589	-4,712	-4,741	-4,745	1520,57079	-28,06	1523,49264	-28,08	1526,45230	-29,02	1529,38789	-29,78	1532,41074	-30,20	1535,38358	-30,07	1538,38545	-29,62	1541,34342	-29,68
24/06/2020 13:34:00.61976	-4,379	-4,317	-4,450	-4,544	-4,444	-4,716	-4,634	-4,699	1520,56904	-28,34	1523,49374	-28,15	1526,45098	-28,97	1529,38816	-29,75	1532,41208	-30,26	1535,38355	-30,01	1538,38645	-29,68	1541,34385	-29,72
24/06/2020 13:34:00.81976	-4,341	-4,367	-4,429	-4,589	-4,413	-4,717	-4,806	-4,764	1520,56939	-28,19	1523,49328	-27,84	1526,45117	-28,67	1529,38774	-29,88	1532,41236	-30,18	1535,38354	-30,09	1538,38485	-29,65	1541,34324	-29,88
24/06/2020 13:34:01.01976	-4,352	-4,508	-4,556	-4,422	-4,637	-4,698	-4,731	-4,682	1520,56929	-28,33	1523,49199	-28,05	1526,45000	-28,89	1529,38929	-29,73	1532,41030	-30,20	1535,38372	-29,80	1538,38555	-29,49	1541,34401	-29,91
24/06/2020 13:34:01.21976	-4,254	-4,091	-4,455	-4,641	-4,390	-4,828	-4,555	-4,646	1520,57018	-28,07	1523,49581	-28,17	1526,45093	-28,52	1529,38726	-29,91	1532,41258	-30,15	1535,38251	-30,04	1538,38719	-29,67	1541,34434	-29,88
24/06/2020 13:34:01.41976	-4,471	-4,269	-4,345	-4,592	-4,493	-4,742	-4,636	-4,612	1520,56820	-28,23	1523,49418	-28,05	1526,45195	-28,99	1529,38771	-29,91	1532,41163	-29,97	1535,38331	-30,02	1538,38644	-29,64	1541,34466	-29,83
24/06/2020 13:34:01.61976	-4,309	-4,367	-4,413	-4,551	-4,483	-4,572	-4,630	-4,541	1520,56968	-28,08	1523,49328	-28,12	1526,45132	-28,97	1529,38809	-30,01	1532,41172	-30,08	1535,38488	-30,10	1538,38649	-29,69	1541,34532	-29,77
24/06/2020 13:34:01.81976	-4,237	-4,420	-4,379	-4,537	-4,638	-4,639	-4,624	-4,645	1520,57034	-28,18	1523,49280	-28,13	1526,45164	-29,00	1529,38822	-29,87	1532,41029	-30,24	1535,38426	-30,06	1538,38654	-29,67	1541,34435	-29,79
24/06/2020 13:34:02.01976	-4,143	-4,274	-4,323	-4,508	-4,591	-4,534	-4,514	-4,617	1520,57119	-28,47	1523,49413	-28,13	1526,45215	-28,99	1529,38850	-29,75	1532,41072	-30,21	1535,38523	-29,95	1538,38757	-29,55	1541,34461	-29,98
24/06/2020 13:34:02.21976	-4,308	-4,303	-4,386	-4,405	-4,595	-4,605	-4,459	-4,605	1520,56969	-28,21	1523,49387	-28,16	1526,45157	-28,60	1529,38945	-29,93	1532,41069	-30,06	1535,38457	-30,08	1538,38808	-29,66	1541,34472	-29,82
24/06/2020 13:34:02.41976	-4,451	-4,309	-4,587	-4,602	-4,573	-4,569	-4,539	-4,501	1520,56839	-28,33	1523,49381	-28,08	1526,44972	-28,85	1529,38762	-29,74	1532,41089	-30,26	1535,38491	-29,98	1538,38734	-29,63	1541,34569	-29,62
24/06/2020 13:34:02.61976	-4,516	-4,308	-4,409	-4,646	-4,515	-4,753	-4,649	-4,550	1520,56779	-28,22	1523,49382	-28,12	1526,45136	-28,82	1529,38721	-29,92	1532,41142	-30,16	1535,38321	-29,98	1538,38632	-29,79	1541,34523	-29,74
24/06/2020 13:34:02.81976	-4,464	-4,294	-4,412	-4,699	-4,452	-4,604	-4,628	-4,542	1520,56826	-28,18	1523,49394	-28,05	1526,45133	-28,90	1529,38672	-29,89	1532,41201	-30,37	1535,38458	-30,00	1538,38651	-29,66	1541,34531	-29,73
24/06/2020 13:34:03.01976	-4,343	-4,406	-4,338	-4,476	-4,463	-4,497	-4,638	-4,633	1520,56937	-28,28	1523,49292	-27,83	1526,45201	-28,81	1529,38878	-29,88	1532,41190	-30,22	1535,38557	-30,20	1538,38641	-29,52	1541,34446	-29,88
24/06/2020 13:34:03.21976	-4,412	-4,359	-4,386	-4,542	-4,548	-4,610	-4,598	-4,557	1520,56874	-28,34	1523,49335	-28,20	1526,45157	-28,89	1529,38818	-29,71	1532,41112	-30,13	1535,38453	-29,92	1538,38678	-29,72	1541,34517	-29,71
24/06/2020 13:34:03.41976	-4,455	-4,246	-4,346	-4,488	-4,556	-4,669	-4,548	-4,606	1520,56834	-28,06	1523,49439	-27,95	1526,45194	-28,79	1529,38868	-30,01	1532,41105	-30,13	1535,38399	-30,17	1538,38725	-29,47	1541,34472	-29,83
24/06/2020 13:34:03.61976	-4,343	-4,345	-4,374	-4,449	-4,394	-4,571	-4,635	-4,533	1520,56937	-28,21	1523,49348	-28,12	1526,45168	-28,96	1529,38904	-29,80	1532,41254	-30,23	1535,38489	-30,03	1538,38644	-29,63	1541,34539	-29,80
24/06/2020 13:34:03.81976	-4,316	-4,268	-4,285	-4,508	-4,447	-4,628	-4,652	-4,690	1520,56961	-28,13	1523,49419	-28,10	1526,45250	-28,88	1529,38849	-29,87	1532,41205	-30,22	1535,38437	-30,07	1538,38628	-29,68	1541,34393	-29,71
24/06/2020 13:34:04.01976	-4,525	-4,241	-4,386	-4,651	-4,546	-4,610	-4,603	-4,580	1520,56771	-28,33	1523,49444	-28,16	1526,45157	-28,95	1529,38717	-29,81	1532,41114	-30,31	1535,38453	-30,04	1538,38674	-29,66	1541,34495	-29,74
24/06/2020 13:34:04.21976	-4,450	-4,298	-4,386	-4,556	-4,391	-4,674	-4,642	-4,640	1520,56839	-28,23	1523,49391	-27,98	1526,45157	-28,69	1529,38805	-29,85	1532,41257	-30,15	1535,38394	-30,17	1538,38638	-29,48	1541,34439	-29,89
24/06/2020 13:34:04.41976	-4,352	-4,317	-4,279	-4,610	-4,480	-4,636	-4,573	-4,505	1520,56929	-28,12	1523,49374	-28,13	1526,45256	-28,89	1529,38755	-29,84	1532,41174	-30,19	1535,38428	-30,03	1538,38702	-29,67	1541,34566	-29,71
24/06/2020 13:34:04.61976	-4,532	-4,148	-4,256	-4,483	-4,589	-4,561	-4,602	-4,516	1520,56764	-28,27	1523,49528	-28,20	1526,45277	-29,01	1529,38872	-29,95	1532,41074	-30,21	1535,38498	-30,14	1538,38675	-29,57	1541,34555	-29,75
24/06/2020 13:34:04.81976	-4,314	-4,444	-4,441	-4,498	-4,441	-4,605	-4,622	-4,546	1520,56963	-28,33	1523,49257	-27,97	1526,45106	-28,87	1529,38858	-29,84	1532,41210	-30,18	1535,38458	-30,15	1538,38657	-29,48	1541,34527	-29,89
24/06/2020 13:34:05.01976	-4,254	-4,159	-4,339	-4,539	-4,469	-4,659	-4,585	-4,521	1520,57018	-28,08	1523,49518	-28,04	1526,45200	-29,07	1529,38820	-29,84	1532,41185	-30,23	1535,38407	-29,89	1538,38691	-29,63	1541,34551	-29,77
24/06/2020 13:34:05.21976	-4,283	-4,187	-4,328	-4,544	-4,543	-4,597	-4,498	-4,523	1520,56991	-28,16	1523,49492	-28,12	1526,45211	-28,95	1529,38816	-29,76	1532,41116	-30,29	1535,38465	-29,99	1538,38772	-29,72	1541,34548	-29,71
24/06/2020 13:34:05.41976	-4,282	-4,313	-4,449	-4,394	-4,520	-4,552	-4,525	-4,558	1520,56992	-28,37	1523,49377	-28,04	1526,45099	-28,82	1529,38955	-29,70	1532,41138	-30,30	1535,38507	-30,05	1538,38747	-29,49	1541,34516	-29,93
24/06/2020 13:34:05.61976	-4,363	-4,301	-4,210	-4,489	-4,337	-4,666	-4,585	-4,584	1520,56918	-28,13	1523,49389	-27,93	1526,45320	-28,72	1529,38867	-29,88	1532,41307	-30,13	1535,38402	-30,06	1538,38691	-29,66	1541,34492	-29,78
24/06/2020 13:34:05.81976	-4,255	-4,322	-4,439	-4,393	-4,480	-4,590	-4,637	-4,575	1520,57017	-28,22	1523,49369	-28,06	1526,45108	-28,93	1529,38956	-29,80	1532,41174	-30,21	1535,38471	-29,85	1538,38642	-29,54	1541,34500	-30,01
24/06/2020 13:34:06.01976	-4,152	-4,352	-4,277	-4,421	-4,429	-4,522	-4,597	-4,651	1520,57111	-28,28	1523,49342	-27,97	1526,45258	-28,74	1529,38930	-29,99	1532,41222	-30,10	1535,38534	-30,13	1538,38679	-29,71	1541,34429	-29,80
